,PC1,PC2,PC3
MOCK_LL11_D06_914,0.019127146627080614,0.008751661783277518,-0.018288229580000922
MOCK_LL12_A10_1040,-0.018277962626591843,-0.016962449056121133,-0.03526295689215972
MOCK_LL12_C02_978,0.0193673125181341,0.005011348176558853,-0.0066372429186971685
MOCK_LL12_D01_971,-0.01811421014808825,0.0221055764433504,-0.01634323021121838
MOCK_LL13_A02_1072,0.01806774625947617,0.006839937490956984,0.008540430130114914
MOCK_LL14_H09_1233,-0.017306670272440917,0.006998397030237136,-0.031225845220098927
MOCK_LL15_E03_1278,0.016886644691897545,0.00777274140421597,0.014057179273960559
MOCK_LL18_F06_1593,-0.018672608536076347,0.004306049613386725,-0.0024500716351727393
MOCK_LL22_D08_2042,0.016111184217465244,0.010147599785618256,0.0272285293925301
MOCK_LL25_C12_2383,-0.01670635285334445,0.017080787993720824,0.011291077514821739
MOCK_LL32_D08_2930,0.020200531709249712,0.008972565421672369,-0.012388245432524456
MOCK_LL32_E09_2939,-0.020238670634235366,-0.0528076253779418,-0.006745529192809492
MOCK_LL32_G05_2779,0.016628180221548942,0.0060437840420136365,-0.025003279455648605
MOCK_LL33_D07_2995,-0.017985731542408356,0.016926246580828353,0.004970900362986046
MOCK_LL35_C07_3209,0.021361388669036304,-0.018908458143870432,-0.007177139745484752
MOCK_LL36_A08_3311,-0.021017183117829567,-0.021062648477758208,0.006543106074858949
MOCK_LL36_G05_3293,0.02004338026078932,0.0018263034782942322,0.009320147710600472
MOCK_LL37_D6_3394,-0.01704778314526347,0.007860553302857705,0.003147688247475796
MOCK_LL37_F1_3356,0.019920379148630804,0.000996610484280671,0.022842838664868147
MOCK_LL37_H7_3406,-0.019784832315120036,-0.012470860202487296,-0.02472651133363366
MOCK_LL39_G03_3600,0.020271923373070946,0.005930690619524797,-0.004462089103332248
MOCK_LL3_G02_126,-0.020379113881166217,0.020239623524906762,0.01731675633186124
MOCK_LL40_D03_3658,0.020909982579905888,0.003123712846990108,-0.002723387262309938
MOCK_LL40_F09_3708,-0.02468623954051366,-0.04948725874047179,0.012087249167275528
MOCK_LL41_G10_3813,0.018585155766108325,0.0056090413872544025,-0.0031109302448164866
MOCK_LL41_H12_3830,-0.02085691781423066,-0.04364078365114599,0.0012643424256484407
MOCK_LL42_A04_3855,0.024089263106083943,-0.03532653266393913,-0.027968251640299164
MOCK_LL43_A03_3943,-0.018792908062345914,-0.040691457997665985,0.005261479385214842
MOCK_LL44_F7_4076,0.017780351898436908,0.00841242678291975,0.00021571369917665077
MOCK_LL45_C02_4129,-0.0191677333994872,0.01205096256078083,-0.010968787923301715
MOCK_LL45_E08_4179,0.018958330598968842,0.008931286755933958,-0.01294921641942222
MOCK_LL45_H02_4134,-0.020410162512545273,0.012490442451419562,0.008936768805751324
MOCK_LL46_A02_4223,0.019785611888473963,0.004457535479395645,0.016184341738268323
MOCK_LL46_C05_4249,-0.018654838741379055,0.024196196899461106,0.02567684970280794
MOCK_LL46_G08_4277,0.018746143835427304,0.007174869920856208,0.019452986055028126
MOCK_LL47_A06_4351,-0.01921270772556395,0.02124389379800792,0.0020223170557904886
MOCK_LL48_C02_4417,0.027317248706539513,-0.0392218444278836,-0.029072847638227074
MOCK_LL48_C08_4465,-0.0172182580580754,0.02097500910837596,-0.016988378097858567
MOCK_LL48_D12_4498,0.021986819529070903,-0.00617312622667084,0.010588505879876666
MOCK_LL4_G12_220,-0.020477284609704972,-0.05886179857219922,0.02018208637666223
MOCK_LL50_C02_4688,0.02194103920109487,-0.021038947547563854,-0.007920191982929523
MOCK_LL50_D09_4745,-0.019431065767648015,0.021958345390355218,-0.018062841512123274
MOCK_LL51_A01_4619,0.01931265255963855,0.00695165974205524,0.021120448627042113
MOCK_LL51_A04_4643,-0.020727974185181033,0.023041724556473225,-0.012114013572434353
MOCK_LL51_G10_4773,0.018142568563769425,0.0063794923596315846,0.021799746965365234
MOCK_LL52_B02_4800,-0.017468068160314383,0.030534877309208817,0.03811294295764298
MOCK_LL52_C08_4849,0.019954769845660785,-0.004385207469058635,-0.02889287765390397
MOCK_LL52_F10_4868,-0.02082157014769764,-0.04603051411172455,0.009697153871181618
MOCK_LL53_B08_4944,0.01983049825589769,0.00235700362757165,0.028244636530875004
MOCK_LL53_F11_4972,-0.02005767355649097,0.016784167470669836,0.023699630504735072
